,spy,europe,eurusd,is_trading_day
2021-03-31,396.33,63.0,1.17266,1
2021-04-01,400.61,64.01,1.1774,1
2021-04-02,400.61,64.01,1.1761,1
2021-04-05,406.36,65.11,1.18123,1
2021-04-06,406.12,64.52,1.187,1
2021-04-07,406.59,64.66,1.1868,1
2021-04-08,408.52,65.11,1.19142,1
2021-04-09,411.49,65.19,1.19008,1
2021-04-12,411.64,64.89,1.19107,1
2021-04-13,412.86,65.29,1.19493,1
2021-04-14,411.45,65.32,1.19781,1
2021-04-15,415.87,65.89,1.19654,1
2021-04-16,417.26,66.67,1.19823,1
2021-04-19,415.21,66.71,1.2037,1
2021-04-20,412.17,65.54,1.2033,1
2021-04-21,416.07,66.14,1.20348,1
2021-04-22,412.27,65.91,1.20156,1
2021-04-23,416.74,66.56,1.20965,1
2021-04-26,417.61,66.76,1.20848,1
2021-04-27,417.52,66.78,1.20894,1
2021-04-28,417.4,66.99,1.21241,1
2021-04-29,420.06,67.01,1.2121,1
2021-04-30,417.3,66.01,1.2019,1
2021-05-03,418.2,66.86,1.2063,1
2021-05-04,415.62,65.74,1.201,1
2021-05-05,415.75,66.69,1.2006,1
2021-05-06,419.07,67.19,1.2062,1
2021-05-07,422.12,68.21,1.21625,1
2021-05-10,417.94,67.69,1.21317,1
2021-05-11,414.21,66.91,1.2148,1
2021-05-12,405.41,66.16,1.20693,1
2021-05-13,410.28,66.7,1.2082,1
2021-05-14,416.58,67.93,1.21451,1
2021-05-17,415.52,67.9,1.21537,1
2021-05-18,411.94,67.96,1.2224,1
2021-05-19,410.86,67.22,1.21767,1
2021-05-20,415.28,68.26,1.22288,1
2021-05-21,414.94,68.3,1.2178,1
2021-05-24,419.17,68.74,1.2216,1
2021-05-25,418.24,68.77,1.22489,1
2021-05-26,419.07,68.57,1.21927,1
2021-05-27,419.29,68.78,1.21936,1
2021-05-28,420.04,68.95,1.2189,1
2021-05-31,420.04,68.95,1.2226,1
2021-06-01,419.67,69.48,1.22136,1
2021-06-02,420.33,69.58,1.22101,1
2021-06-03,418.77,69.09,1.2126,1
2021-06-04,422.6,69.66,1.2164,1
2021-06-07,422.19,69.98,1.21904,1
2021-06-08,422.28,69.97,1.2172,1
2021-06-09,421.65,69.85,1.2178,1
2021-06-10,423.61,69.94,1.2173,1
2021-06-11,424.31,70.17,1.2108,1
2021-06-14,425.26,70.35,1.21182,1
2021-06-15,424.48,70.36,1.2128,1
2021-06-16,422.11,69.67,1.1994,1
2021-06-17,421.97,69.03,1.1905,1
2021-06-18,414.92,67.68,1.18592,1
2021-06-21,420.86,67.94,1.19184,1
2021-06-22,423.11,67.96,1.19389,1
2021-06-23,422.6,67.54,1.19273,1
2021-06-24,425.1,68.19,1.19303,1
2021-06-25,426.61,68.33,1.1933,1
2021-06-28,427.47,67.8,1.19246,1
2021-06-29,427.7,67.84,1.18982,1
2021-06-30,428.06,67.26,1.1857,1
2021-07-01,430.43,67.66,1.1848,1
2021-07-02,433.72,67.85,1.1862,1
2021-07-05,433.72,67.85,1.18615,1
2021-07-06,432.93,67.42,1.18207,1
2021-07-07,434.46,67.84,1.1793,1
2021-07-08,430.92,66.97,1.18444,1
2021-07-09,435.52,68.03,1.18746,1
2021-07-12,437.08,68.36,1.18598,1
2021-07-13,435.59,67.93,1.1776,1
2021-07-14,436.24,68.04,1.18346,1
2021-07-15,434.75,67.31,1.18117,1
2021-07-16,431.34,66.86,1.1805,1
2021-07-19,424.97,65.5,1.17975,1
2021-07-20,431.06,65.89,1.17805,1
2021-07-21,434.55,67.15,1.17948,1
2021-07-22,435.46,67.26,1.17678,1
2021-07-23,439.94,67.84,1.1768,1
2021-07-26,441.02,68.1,1.1801,1
2021-07-27,439.01,67.95,1.18163,1
2021-07-28,438.83,68.3,1.18434,1
2021-07-29,440.65,68.83,1.18857,1
2021-07-30,438.51,68.51,1.18684,1
2021-08-02,437.59,68.83,1.18689,1
2021-08-03,441.15,69.33,1.1862,1
2021-08-04,438.98,69.27,1.1835,1
2021-08-05,441.76,69.63,1.18332,1
2021-08-06,442.49,69.25,1.1761,1
2021-08-09,442.13,69.2,1.1738,1
2021-08-10,442.68,69.39,1.172,1
2021-08-11,443.78,69.87,1.17404,1
2021-08-12,445.11,69.85,1.1731,1
2021-08-13,445.92,70.38,1.17936,1
2021-08-16,446.97,70.0,1.1774,1
2021-08-17,444.04,69.44,1.17097,1
2021-08-18,439.18,69.25,1.17093,1
2021-08-19,439.86,68.44,1.16766,1
2021-08-20,443.36,68.83,1.16949,1
2021-08-23,447.26,69.43,1.1746,1
2021-08-24,447.97,69.48,1.1755,1
2021-08-25,448.91,69.57,1.17686,1
2021-08-26,446.26,69.16,1.1754,1
2021-08-27,450.25,69.94,1.17924,1
2021-08-30,452.23,69.94,1.17977,1
2021-08-31,451.56,69.75,1.1808,1
2021-09-01,451.8,70.24,1.18372,1
2021-09-02,453.19,70.6,1.18725,1
2021-09-03,453.08,70.35,1.18832,1
2021-09-06,453.08,70.35,1.18703,1
2021-09-07,451.46,70.08,1.1845,1
2021-09-08,450.91,69.35,1.18154,1
2021-09-09,448.98,69.14,1.18243,1
2021-09-10,445.44,68.94,1.18115,1
2021-09-13,446.58,69.34,1.1811,1
2021-09-14,444.17,69.16,1.18031,1
2021-09-15,447.88,69.17,1.18149,1
2021-09-16,447.17,69.14,1.17666,1
2021-09-17,441.4,68.04,1.1724,1
2021-09-20,434.04,66.33,1.17273,1
2021-09-21,433.63,67.02,1.17255,1
2021-09-22,437.86,67.66,1.1693,1
2021-09-23,443.18,68.57,1.1738,1
2021-09-24,443.91,67.76,1.1718,1
2021-09-27,442.64,67.66,1.16961,1
2021-09-28,433.72,66.07,1.16812,1
2021-09-29,434.45,65.84,1.1596,1
2021-09-30,429.14,65.61,1.158,1
2021-10-01,434.24,66.02,1.1594,1
2021-10-04,428.64,65.68,1.1618,1
2021-10-05,433.1,66.0,1.1596,1
2021-10-06,434.9,65.57,1.1554,1
2021-10-07,438.66,66.06,1.15544,1
2021-10-08,437.86,66.1,1.1567,1
2021-10-11,434.69,65.71,1.1554,1
2021-10-12,433.62,65.97,1.153,1
2021-10-13,435.18,66.95,1.15974,1
2021-10-14,442.5,67.69,1.1598,1
2021-10-15,445.87,68.2,1.16,1
2021-10-18,447.19,67.89,1.16089,1
2021-10-19,450.64,68.27,1.16286,1
2021-10-20,452.41,68.55,1.1648,1
2021-10-21,453.59,68.54,1.1625,1
2021-10-22,453.12,68.87,1.1647,1
2021-10-25,455.55,68.62,1.16099,1
2021-10-26,455.96,68.88,1.1592,1
2021-10-27,453.94,68.66,1.16017,1
2021-10-28,458.32,69.42,1.1681,1
2021-10-29,459.25,68.91,1.1561,1
2021-11-01,460.04,69.52,1.1604,1
2021-11-02,461.9,69.35,1.15783,1
2021-11-03,464.72,70.02,1.1613,1
2021-11-04,466.91,69.8,1.15526,1
2021-11-05,468.53,69.93,1.1566,1
2021-11-08,468.93,70.02,1.15863,1
2021-11-09,467.38,69.94,1.15924,1
2021-11-10,463.62,69.13,1.14781,1
2021-11-11,463.77,69.38,1.14499,1
2021-11-12,467.27,69.56,1.14447,1
2021-11-15,467.43,69.33,1.13672,1
2021-11-16,469.28,69.18,1.13199,1
2021-11-17,468.14,69.27,1.1318,1
2021-11-18,469.73,69.34,1.1371,1
2021-11-19,468.89,68.42,1.12794,1
2021-11-22,467.57,67.87,1.1234,1
2021-11-23,468.19,67.63,1.12477,1
2021-11-24,469.44,67.2,1.11977,1
2021-11-25,469.44,67.2,1.12065,1
2021-11-26,458.97,65.56,1.13155,1
2021-11-29,464.6,66.02,1.12906,1
2021-11-30,455.56,65.54,1.13368,1
2021-12-01,450.5,65.16,1.1319,1
2021-12-02,457.4,65.91,1.13005,1
2021-12-03,453.42,65.41,1.13131,1
2021-12-06,458.79,66.17,1.1285,1
2021-12-07,468.28,67.51,1.12672,1
2021-12-08,469.52,67.74,1.1341,1
2021-12-09,466.35,67.11,1.12923,1
2021-12-10,470.74,67.27,1.1314,1
2021-12-13,466.57,66.56,1.12837,1
2021-12-14,463.36,66.14,1.12579,1
2021-12-15,470.6,67.02,1.12892,1
2021-12-16,466.45,67.1,1.13302,1
2021-12-17,459.87,66.12,1.1237,1
2021-12-20,454.98,65.51,1.12801,1
2021-12-21,463.06,66.35,1.12801,1
2021-12-22,467.69,67.17,1.13258,1
2021-12-23,470.6,67.63,1.13284,1
2021-12-24,470.6,67.63,1.13181,1
2021-12-27,477.26,68.37,1.1327,1
2021-12-28,476.87,68.4,1.13085,1
2021-12-29,477.48,68.51,1.13459,1
2021-12-30,476.16,68.24,1.1325,1
2021-12-31,474.96,68.24,1.13659,1
2022-01-03,477.71,68.89,1.12965,1
2022-01-04,477.55,68.98,1.1286,1
2022-01-05,468.38,68.36,1.13116,1
2022-01-06,467.94,68.11,1.12925,1
2022-01-07,466.09,68.45,1.13593,1
2022-01-10,465.51,67.52,1.1325,1
2022-01-11,469.75,68.36,1.1366,1
2022-01-12,471.02,68.99,1.14408,1
2022-01-13,464.53,68.48,1.14547,1
2022-01-14,464.72,68.29,1.14091,1
2022-01-17,464.72,68.29,1.1406,1
2022-01-18,456.49,67.31,1.1323,1
2022-01-19,451.75,67.5,1.13424,1
2022-01-20,446.75,67.0,1.13114,1
2022-01-21,437.98,66.02,1.13403,1
2022-01-24,439.84,65.0,1.1327,1
2022-01-25,434.47,64.54,1.13012,1
2022-01-26,433.38,64.69,1.12408,1
2022-01-27,431.24,64.59,1.11424,1
2022-01-28,441.95,64.78,1.11456,1
2022-01-31,449.91,65.8,1.12334,1
2022-02-01,452.95,66.6,1.12704,1
2022-02-02,457.35,66.99,1.13022,1
2022-02-03,446.6,66.06,1.144,1
2022-02-04,448.7,65.89,1.1448,1
2022-02-07,447.26,65.93,1.14412,1
2022-02-08,450.94,66.16,1.14153,1
2022-02-09,457.54,67.28,1.1423,1
2022-02-10,449.32,66.42,1.1427,1
2022-02-11,440.46,65.18,1.13457,1
2022-02-14,439.02,64.54,1.13052,1
2022-02-15,446.1,66.03,1.1358,1
2022-02-16,446.6,66.25,1.13721,1
2022-02-17,437.06,65.09,1.13592,1
2022-02-18,434.23,64.71,1.13203,1
2022-02-21,434.23,64.71,1.13102,1
2022-02-22,429.57,63.7,1.1323,1
2022-02-23,421.95,63.21,1.13044,1
2022-02-24,428.3,61.97,1.11914,1
2022-02-25,437.75,63.84,1.12657,1
2022-02-28,436.63,62.32,1.12175,1
2022-03-01,429.98,60.67,1.11239,1
2022-03-02,437.89,61.61,1.11186,1
2022-03-03,435.71,59.84,1.10659,1
2022-03-04,432.17,57.31,1.09241,1
2022-03-07,419.43,55.42,1.08549,1
2022-03-08,416.25,56.73,1.08993,1
2022-03-09,427.41,59.76,1.1075,1
2022-03-10,425.48,58.43,1.09849,1
2022-03-11,420.07,58.07,1.09099,1
2022-03-14,417.0,59.1,1.0942,1
2022-03-15,426.17,59.54,1.0949,1
2022-03-16,435.62,61.88,1.10309,1
2022-03-17,441.07,62.28,1.10888,1
2022-03-18,444.52,62.79,1.105,1
2022-03-21,444.39,62.03,1.1018,1
2022-03-22,449.59,62.85,1.1028,1
2022-03-23,443.8,61.68,1.1005,1
2022-03-24,450.49,62.04,1.09964,1
2022-03-25,452.69,62.08,1.0982,1
2022-03-28,455.91,62.22,1.09841,1
2022-03-29,461.55,63.8,1.10861,1
2022-03-30,458.7,63.53,1.1157,1
2022-03-31,451.64,62.28,1.1066,1
2022-04-01,452.92,63.01,1.1047,1
2022-04-04,456.8,63.05,1.09723,1
2022-04-05,451.03,62.41,1.0906,1
2022-04-06,446.52,61.71,1.08961,1
2022-04-07,448.77,62.02,1.0878,1
2022-04-08,447.57,62.08,1.0875,1
2022-04-11,439.92,61.54,1.08823,1
2022-04-12,438.29,61.1,1.0827,1
2022-04-13,443.31,61.82,1.08889,1
2022-04-14,437.79,61.54,1.0827,1
2022-04-15,437.79,61.54,1.0805,1
2022-04-18,437.97,61.31,1.0778,1
2022-04-19,445.04,61.58,1.0788,1
2022-04-20,444.71,62.09,1.08506,1
2022-04-21,438.06,61.51,1.08346,1
2022-04-22,426.04,60.56,1.0794,1
2022-04-25,428.51,60.07,1.07121,1
2022-04-26,416.1,58.1,1.06374,1
2022-04-27,417.27,58.37,1.05541,1
2022-04-28,427.81,59.12,1.04983,1
2022-04-29,412.0,58.39,1.0541,1
2022-05-02,414.48,58.17,1.05037,1
2022-05-03,416.38,58.64,1.05214,1
2022-05-04,429.06,59.56,1.06237,1
2022-05-05,413.81,57.61,1.05399,1
2022-05-06,411.34,56.73,1.0551,1
2022-05-09,398.17,55.02,1.05564,1
2022-05-10,399.09,55.58,1.05292,1
2022-05-11,392.75,55.27,1.05132,1
2022-05-12,392.34,55.0,1.03775,1
2022-05-13,401.72,56.6,1.0412,1
2022-05-16,400.09,56.81,1.04347,1
2022-05-17,408.32,58.17,1.05492,1
2022-05-18,391.86,56.46,1.04615,1
2022-05-19,389.46,57.05,1.05812,1
2022-05-20,389.63,57.29,1.056,1
2022-05-23,396.92,58.51,1.0689,1
2022-05-24,393.89,58.5,1.0732,1
2022-05-25,397.37,58.45,1.06785,1
2022-05-26,405.31,59.24,1.073,1
2022-05-27,415.26,59.97,1.07317,1
2022-05-30,415.26,59.97,1.0777,1
2022-05-31,412.93,59.8,1.07313,1
2022-06-01,409.59,58.81,1.06519,1
2022-06-02,417.39,60.27,1.07471,1
2022-06-03,410.54,59.45,1.0719,1
2022-06-06,411.79,59.74,1.0694,1
2022-06-07,415.74,59.89,1.07048,1
2022-06-08,411.22,59.03,1.07159,1
2022-06-09,401.44,57.56,1.06171,1
2022-06-10,389.8,56.01,1.0515,1
2022-06-13,375.0,54.0,1.04075,1
2022-06-14,373.87,53.32,1.04117,1
2022-06-15,379.2,54.62,1.04451,1
2022-06-16,366.65,53.21,1.0554,1
2022-06-17,365.86,53.22,1.0498,1
2022-06-20,365.86,53.22,1.05117,1
2022-06-21,375.07,53.03,1.05337,1
2022-06-22,374.39,52.68,1.05638,1
2022-06-23,378.06,52.36,1.05208,1
2022-06-24,390.08,54.11,1.0554,1
2022-06-27,388.59,53.97,1.0583,1
2022-06-28,380.65,53.44,1.05208,1
2022-06-29,380.34,53.13,1.0439,1
2022-06-30,377.25,52.82,1.04771,1
2022-07-01,381.24,52.86,1.0428,1
2022-07-04,381.24,52.86,1.0422,1
2022-07-05,381.96,51.34,1.02646,1
2022-07-06,383.25,51.45,1.01821,1
2022-07-07,388.99,52.25,1.01603,1
2022-07-08,388.67,52.29,1.0183,1
2022-07-11,384.23,51.44,1.0037,1
2022-07-12,380.83,51.41,1.0034,1
2022-07-13,378.83,51.43,1.00553,1
2022-07-14,377.91,50.58,1.00183,1
2022-07-15,385.13,51.55,1.00843,1
2022-07-18,381.95,51.86,1.0144,1
2022-07-19,392.27,53.55,1.0226,1
2022-07-20,394.77,52.92,1.01791,1
2022-07-21,398.79,53.59,1.02267,1
2022-07-22,395.09,53.35,1.021,1
2022-07-25,395.57,53.86,1.022,1
2022-07-26,390.89,52.99,1.01179,1
2022-07-27,401.04,54.27,1.01998,1
2022-07-28,406.07,54.57,1.01947,1
2022-07-29,411.99,55.46,1.02248,1
2022-08-01,410.77,55.37,1.02587,1
2022-08-02,408.06,54.47,1.01625,1
2022-08-03,414.45,55.03,1.01691,1
2022-08-04,414.17,55.45,1.02447,1
2022-08-05,413.47,54.89,1.0181,1
2022-08-08,412.99,55.09,1.0193,1
2022-08-09,411.35,54.83,1.02137,1
2022-08-10,419.99,56.1,1.02976,1
2022-08-11,419.99,56.01,1.03205,1
2022-08-12,427.1,56.34,1.0258,1
2022-08-15,428.86,55.77,1.01599,1
2022-08-16,429.7,55.85,1.01673,1
2022-08-17,426.65,55.28,1.0176,1
2022-08-18,427.89,55.01,1.00866,1
2022-08-19,422.14,54.26,1.0034,1
2022-08-22,413.35,53.01,0.99424,1
2022-08-23,412.35,53.05,0.9968,1
2022-08-24,413.67,53.16,0.99677,1
2022-08-25,419.51,53.67,0.99763,1
2022-08-26,405.31,52.07,0.9961,1
2022-08-29,402.63,52.13,0.99979,1
2022-08-30,398.21,51.77,1.00155,1
2022-08-31,395.18,51.32,1.00501,1
2022-09-01,396.42,50.5,0.9943,1
2022-09-02,392.24,50.16,0.995,1
2022-09-05,392.24,50.16,0.99293,1
2022-09-06,390.76,50.42,0.9904,1
2022-09-07,397.78,51.12,1.00079,1
2022-09-08,400.38,50.91,0.99969,1
2022-09-09,406.6,52.41,1.0039,1
2022-09-12,410.97,53.36,1.01188,1
2022-09-13,393.1,51.44,0.99642,1
2022-09-14,394.6,51.5,0.99783,1
2022-09-15,390.12,51.0,0.9996,1
2022-09-16,385.56,50.59,1.0015,1
2022-09-19,388.55,50.48,1.00256,1
2022-09-20,384.09,49.35,0.99691,1
2022-09-21,377.39,48.72,0.9836,1
2022-09-22,374.22,48.44,0.98332,1
2022-09-23,367.95,46.51,0.969,1
2022-09-26,364.31,45.73,0.96091,1
2022-09-27,363.38,45.51,0.9594,1
2022-09-28,370.53,46.77,0.97332,1
2022-09-29,362.79,46.09,0.98167,1
2022-09-30,357.18,46.15,0.98003,1
2022-10-03,366.61,47.2,0.9821,1
2022-10-04,377.97,49.39,0.99828,1
2022-10-05,377.09,48.62,0.98839,1
2022-10-06,373.2,47.56,0.97915,1
2022-10-07,362.79,46.67,0.9741,1
2022-10-10,360.02,46.47,0.97016,1
2022-10-11,357.74,45.86,0.97027,1
2022-10-12,356.56,45.8,0.9705,1
2022-10-13,365.97,47.09,0.97771,1
2022-10-14,357.63,46.39,0.9719,1
2022-10-17,366.82,47.94,0.984,1
2022-10-18,371.13,48.52,0.9862,1
2022-10-19,368.5,47.64,0.97715,1
2022-10-20,365.41,47.6,0.97842,1
2022-10-21,374.29,48.45,0.9861,1
2022-10-24,378.87,48.79,0.9869,1
2022-10-25,384.92,49.99,0.9966,1
2022-10-26,382.02,50.53,1.00797,1
2022-10-27,379.98,50.1,0.99643,1
2022-10-28,389.02,50.65,0.9963,1
2022-10-31,386.21,50.04,0.98814,1
2022-11-01,384.52,50.42,0.98746,1
2022-11-02,374.87,49.51,0.98146,1
2022-11-03,371.01,48.99,0.9748,1
2022-11-04,376.35,51.24,0.99581,1
2022-11-07,379.95,51.51,1.0019,1
2022-11-08,382.0,52.09,1.00728,1
2022-11-09,374.13,51.4,1.00103,1
2022-11-10,394.69,54.4,1.0208,1
2022-11-11,398.51,55.48,1.03538,1
2022-11-14,395.12,54.84,1.03265,1
2022-11-15,398.49,55.07,1.03478,1
2022-11-16,395.45,54.97,1.03942,1
2022-11-17,394.24,54.9,1.03608,1
2022-11-18,396.03,55.13,1.03235,1
2022-11-21,394.59,54.73,1.02411,1
2022-11-22,399.9,55.47,1.0303,1
2022-11-23,402.42,56.1,1.03954,1
2022-11-24,402.42,56.1,1.04087,1
2022-11-25,402.33,56.48,1.0395,1
2022-11-28,395.91,55.57,1.03388,1
2022-11-29,395.23,55.7,1.0328,1
2022-11-30,407.68,56.79,1.04041,1
2022-12-01,407.38,57.44,1.05257,1
2022-12-02,406.91,57.56,1.05325,1
2022-12-05,399.59,56.89,1.04877,1
2022-12-06,393.83,56.52,1.0465,1
2022-12-07,393.16,56.47,1.05029,1
2022-12-08,396.24,56.69,1.0554,1
2022-12-09,393.28,56.69,1.05329,1
2022-12-12,398.95,56.93,1.05367,1
2022-12-13,401.97,57.76,1.06324,1
2022-12-14,399.4,57.82,1.06815,1
2022-12-15,389.63,56.25,1.06269,1
2022-12-16,383.27,55.54,1.05839,1
2022-12-19,380.02,55.07,1.0606,1
2022-12-20,380.54,55.17,1.06232,1
2022-12-21,386.23,55.94,1.06039,1
2022-12-22,380.72,55.45,1.05965,1
2022-12-23,382.91,55.63,1.06172,1
2022-12-26,382.91,55.63,1.06332,1
2022-12-27,381.4,55.74,1.0639,1
2022-12-28,376.66,55.23,1.0611,1
2022-12-29,383.44,56.12,1.06609,1
2022-12-30,382.43,55.44,1.07025,1
2023-01-02,382.43,55.44,1.06656,1
2023-01-03,380.82,56.14,1.0546,1
2023-01-04,383.76,57.21,1.06033,1
2023-01-05,379.38,56.69,1.052,1
2023-01-06,388.08,58.2,1.06413,1
2023-01-09,387.86,58.57,1.07292,1
2023-01-10,390.58,58.85,1.07326,1
2023-01-11,395.52,59.27,1.07562,1
2023-01-12,396.96,60.0,1.08522,1
2023-01-13,398.5,60.28,1.08302,1
2023-01-16,398.5,60.28,1.08198,1
2023-01-17,397.77,60.43,1.07877,1
2023-01-18,391.49,60.25,1.0794,1
2023-01-19,388.64,59.95,1.08308,1
2023-01-20,395.88,60.46,1.08549,1
2023-01-23,400.63,60.74,1.08715,1
2023-01-24,400.2,60.57,1.08851,1
2023-01-25,400.35,60.81,1.09154,1
2023-01-26,404.75,60.88,1.08916,1
2023-01-27,405.68,60.68,1.08649,1
2023-01-30,400.59,60.31,1.0848,1
2023-01-31,406.48,60.74,1.08626,1
2023-02-01,410.8,61.44,1.099,1
2023-02-02,416.78,61.55,1.09092,1
2023-02-03,412.35,60.94,1.07929,1
2023-02-06,409.83,60.28,1.07252,1
2023-02-07,415.19,60.72,1.07253,1
2023-02-08,410.65,60.47,1.07099,1
2023-02-09,407.09,60.57,1.07398,1
2023-02-10,408.04,60.08,1.06754,1
2023-02-13,412.83,60.93,1.07207,1
2023-02-14,412.64,61.22,1.07366,1
2023-02-15,413.98,61.16,1.0688,1
2023-02-16,408.28,60.81,1.06725,1
2023-02-17,407.26,61.15,1.06929,1
2023-02-20,407.26,61.15,1.06841,1
2023-02-21,399.09,60.45,1.06457,1
2023-02-22,398.54,60.08,1.06034,1
2023-02-23,400.66,60.46,1.0596,1
2023-02-24,396.38,59.42,1.05437,1
2023-02-27,397.73,60.3,1.0608,1
2023-02-28,396.26,59.7,1.05748,1
2023-03-01,394.74,60.08,1.0666,1
2023-03-02,397.81,60.12,1.05966,1
2023-03-03,404.19,60.89,1.06337,1
2023-03-06,404.47,60.78,1.06791,1
2023-03-07,398.27,59.51,1.0549,1
2023-03-08,398.92,59.71,1.0543,1
2023-03-09,391.56,59.14,1.05791,1
2023-03-10,385.91,58.67,1.06387,1
2023-03-13,385.36,58.25,1.07263,1
2023-03-14,391.73,59.33,1.07313,1
2023-03-15,389.28,57.09,1.05766,1
2023-03-16,396.11,57.95,1.06125,1
2023-03-17,389.99,57.08,1.06639,1
2023-03-20,393.74,57.98,1.0719,1
2023-03-21,398.91,59.09,1.07676,1
2023-03-22,392.11,58.75,1.0858,1
2023-03-23,393.17,58.76,1.08321,1
2023-03-24,395.75,58.3,1.07588,1
2023-03-27,396.49,58.98,1.07967,1
2023-03-28,395.6,58.93,1.08399,1
2023-03-29,401.35,59.88,1.08395,1
2023-03-30,403.7,60.79,1.09046,1
2023-03-31,409.39,60.95,1.08381,1
2023-04-03,410.95,61.38,1.09006,1
2023-04-04,408.67,61.39,1.0954,1
2023-04-05,407.6,61.05,1.09057,1
2023-04-06,409.19,61.57,1.09176,1
2023-04-07,409.19,61.57,1.09014,1
2023-04-10,409.61,61.57,1.0859,1
2023-04-11,409.72,61.81,1.09095,1
2023-04-12,408.05,62.3,1.09914,1
2023-04-13,413.47,63.14,1.10447,1
2023-04-14,412.46,63.04,1.0991,1
2023-04-17,413.94,62.74,1.09253,1
2023-04-18,414.21,63.17,1.09705,1
2023-04-19,414.14,63.03,1.09549,1
2023-04-20,411.88,62.94,1.09668,1
2023-04-21,412.2,63.41,1.0988,1
2023-04-24,412.63,63.67,1.10441,1
2023-04-25,406.08,62.6,1.09738,1
2023-04-26,404.36,62.65,1.104,1
2023-04-27,412.41,63.38,1.1025,1
2023-04-28,415.93,63.47,1.1014,1
2023-05-01,415.51,63.48,1.0975,1
2023-05-02,410.84,62.74,1.10008,1
2023-05-03,408.02,62.94,1.10606,1
2023-05-04,405.13,62.62,1.10118,1
2023-05-05,412.63,63.56,1.10174,1
2023-05-08,412.74,63.57,1.10038,1
2023-05-09,410.93,63.07,1.09537,1
2023-05-10,412.85,62.99,1.0982,1
2023-05-11,412.13,62.72,1.09152,1
2023-05-12,411.59,62.55,1.0847,1
2023-05-15,413.01,63.02,1.0874,1
2023-05-16,410.25,62.36,1.08611,1
2023-05-17,415.23,62.63,1.0839,1
2023-05-18,419.23,62.51,1.07699,1
2023-05-19,418.62,62.97,1.08019,1
2023-05-22,418.79,62.89,1.0812,1
2023-05-23,414.09,61.97,1.07723,1
2023-05-24,411.09,61.0,1.07495,1
2023-05-25,414.65,60.84,1.07277,1
2023-05-26,420.02,61.51,1.0725,1
2023-05-29,420.02,61.51,1.07088,1
2023-05-30,420.18,60.87,1.07325,1
2023-05-31,417.85,60.22,1.06856,1
2023-06-01,421.82,60.93,1.07597,1
2023-06-02,427.92,61.65,1.0706,1
2023-06-05,427.1,61.21,1.07102,1
2023-06-06,428.03,61.44,1.06934,1
2023-06-07,426.55,61.17,1.06982,1
2023-06-08,429.13,61.88,1.07817,1
2023-06-09,429.9,61.51,1.0746,1
2023-06-12,433.8,61.78,1.07565,1
2023-06-13,436.66,62.26,1.07887,1
2023-06-14,437.18,62.48,1.08311,1
2023-06-15,442.6,63.33,1.09413,1
2023-06-16,439.46,63.28,1.09401,1
2023-06-19,439.46,63.28,1.09213,1
2023-06-20,437.18,61.3,1.09164,1
2023-06-21,434.94,61.18,1.09836,1
2023-06-22,436.51,60.94,1.09554,1
2023-06-23,433.21,60.2,1.0891,1
2023-06-26,431.44,60.28,1.09057,1
2023-06-27,436.17,60.89,1.09598,1
2023-06-28,436.39,60.84,1.09125,1
2023-06-29,438.11,60.75,1.08625,1
2023-06-30,443.28,61.7,1.09074,1
2023-07-03,443.79,61.52,1.091,1
2023-07-04,443.79,61.52,1.08791,1
2023-07-05,443.13,60.72,1.08545,1
2023-07-06,439.66,59.64,1.0888,1
2023-07-07,438.55,60.03,1.0964,1
2023-07-10,439.66,60.39,1.09995,1
2023-07-11,442.46,61.04,1.10051,1
2023-07-12,446.02,62.49,1.11282,1
2023-07-13,449.56,63.47,1.12235,1
2023-07-14,449.28,63.17,1.12264,1
2023-07-17,450.84,63.08,1.12354,1
2023-07-18,454.19,63.45,1.12274,1
2023-07-19,455.2,63.44,1.11998,1
2023-07-20,452.18,63.2,1.11339,1
2023-07-21,452.18,63.42,1.11245,1
2023-07-24,454.2,63.1,1.10627,1
2023-07-25,455.44,63.22,1.1057,1
2023-07-26,455.51,63.34,1.10866,1
2023-07-27,452.49,62.97,1.09764,1
2023-07-28,456.92,63.51,1.10147,1
2023-07-31,457.79,63.49,1.09968,1
2023-08-01,456.48,62.79,1.10181,1
2023-08-02,450.13,61.65,1.09381,1
2023-08-03,448.84,61.48,1.09483,1
2023-08-04,446.81,61.59,1.10072,1
2023-08-07,450.71,62.18,1.10029,1
2023-08-08,448.75,61.85,1.09535,1
2023-08-09,445.75,61.99,1.09759,1
2023-08-10,445.91,62.23,1.09801,1
2023-08-11,445.65,61.7,1.09436,1
2023-08-14,448.11,61.58,1.09046,1
2023-08-15,442.89,60.79,1.09027,1
2023-08-16,439.64,60.42,1.08805,1
2023-08-17,436.29,59.9,1.08672,1
2023-08-18,436.5,59.8,1.08711,1
2023-08-21,439.34,60.14,1.08943,1
2023-08-22,438.15,59.92,1.08445,1
2023-08-23,443.03,60.42,1.08619,1
2023-08-24,436.89,59.58,1.08126,1
2023-08-25,439.97,60.01,1.0793,1
2023-08-28,442.76,60.64,1.08187,1
2023-08-29,449.16,61.5,1.08785,1
2023-08-30,451.01,61.47,1.09228,1
2023-08-31,450.35,60.92,1.08415,1
2023-09-01,451.19,60.71,1.07733,1
2023-09-04,451.19,60.71,1.07938,1
2023-09-05,449.24,59.98,1.07226,1
2023-09-06,446.22,59.76,1.07225,1
